month,weekday,hour,energy
1,5,2,153.79768503638167
1,5,3,141.33014042355418
1,5,4,139.20320274326775
1,5,5,146.59254903124784
1,5,6,153.3340265845463
1,5,7,226.47338296803974
1,5,8,345.75944456130964
1,5,9,447.226781083337
1,5,10,597.2509913991782
1,5,11,244.1622696843167
1,5,12,271.30796289150214
1,5,13,257.4020629144825
1,5,14,272.540062171123
1,5,15,467.7195177173121
1,5,16,276.9991589900452
1,5,17,195.39590174309058
1,5,18,290.14737191510864
1,5,19,213.1831555207618
1,5,20,255.1428445498248
1,5,21,260.11519865070744
1,5,22,202.55585576352223
1,5,23,133.22303258930208
1,6,0,171.16107092779524
1,6,1,139.16626922780955
1,6,2,168.7072686904235
1,6,3,158.9456352802314
1,6,4,167.00392669239724
1,6,5,148.16220886888485
1,6,6,159.28665858769233
1,6,7,253.33898769286554
1,6,8,281.3566947414439
1,6,9,502.779971932266
1,6,10,351.2863798786484
1,6,11,406.754155942192
1,6,12,668.0751279089047
1,6,13,456.2581113892395
1,6,14,367.00152172968694
1,6,15,355.46482094073997
1,6,16,362.37720097080967
1,6,17,489.02737183920306
1,6,18,763.0570239111026
1,6,19,444.3760242908803
1,6,20,385.47378306205553
1,6,21,294.56840867424086
1,6,22,198.00745731353288
1,6,23,137.35852114217914
2,0,0,144.5771314051225
2,0,1,137.09029662141802
2,0,2,116.91038834957286
2,0,3,124.36452723577148
2,0,4,231.16430208452658
2,0,5,174.03070132031138
2,0,6,287.9699240413827
2,0,7,464.4959891459267
2,0,8,426.8465606696154
2,0,9,453.6277540565875
2,0,10,533.9824997921557
2,0,11,291.8504202276847
2,0,12,1126.7739600724967
2,0,13,1188.4740608187376
2,0,14,587.6692313513416
2,0,15,375.19287188279253
2,0,16,341.6526545417888
2,0,17,314.97036778257865
2,0,18,255.44722654212185
2,0,19,260.41943101009656
2,0,20,328.7133978372573
2,0,21,211.5012579606489
2,0,22,126.82286145933156
2,0,23,160.78206630135819
2,1,0,123.68490630114368
2,1,1,136.41943953672364
2,1,2,130.87611639277975
2,1,3,117.70608213255389
2,1,4,202.0869340192537
2,1,5,213.20851532922617
2,1,6,380.92178114702006
2,1,7,348.1434996347745
